car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,present_price,mileage,selling_price
Maruti Eeco,Maruti,Eeco,4,73630,Dealer,CNG,Manual,521482,15.1,395000
Maruti Eeco,Maruti,Eeco,4,76000,Dealer,CNG,Manual,585000,21.94,395000
Maruti Eeco,Maruti,Eeco,4,32000,Dealer,CNG,Manual,582000,20.88,345000
Maruti Eeco,Maruti,Eeco,4,33304,Dealer,CNG,Manual,582000,21.94,331000
Maruti Eeco,Maruti,Eeco,4,48000,Dealer,CNG,Manual,585000,15.1,421000
Maruti Eeco,Maruti,Eeco,4,40000,Dealer,Petrol,Manual,471000,15.37,325000
Maruti Eeco,Maruti,Eeco,4,27000,Dealer,Petrol,Manual,504500,15.37,410000
Maruti Eeco,Maruti,Eeco,4,19955,Dealer,Petrol,Manual,490000,15.37,390000
Maruti Eeco,Maruti,Eeco,4,55000,Individual,Petrol,Manual,519500,15.37,345000
Maruti Ertiga,Maruti,Ertiga,4,65000,Dealer,CNG,Manual,1023000,26.08,740000
Maruti Ertiga,Maruti,Ertiga,4,53393,Dealer,CNG,Manual,1023000,17.5,800000
Maruti Ertiga,Maruti,Ertiga,4,54688,Dealer,CNG,Manual,1023000,17.5,785000
Maruti Ertiga,Maruti,Ertiga,4,33072,Dealer,CNG,Manual,1022000,26.08,790000
Maruti Ertiga,Maruti,Ertiga,4,12000,Dealer,CNG,Manual,1023000,17.5,845000
Maruti Ertiga,Maruti,Ertiga,4,73338,Dealer,CNG,Manual,1023000,17.5,800000
Maruti Ertiga,Maruti,Ertiga,4,45000,Dealer,CNG,Manual,1022000,26.08,775000
Maruti Ertiga,Maruti,Ertiga,4,45253,Dealer,CNG,Manual,1038000,26.8,775000
Maruti Ertiga,Maruti,Ertiga,4,49000,Dealer,CNG,Manual,1023000,17.5,775000
Maruti Ertiga,Maruti,Ertiga,4,49000,Dealer,CNG,Manual,1023000,17.5,825000
Maruti Ertiga,Maruti,Ertiga,4,27000,Dealer,CNG,Manual,1022000,17.5,811000
Maruti Ertiga,Maruti,Ertiga,4,20564,Dealer,CNG,Manual,1023000,26.8,812000
Maruti Ertiga,Maruti,Ertiga,4,52000,Dealer,Diesel,Manual,1038372,24.52,695000
Maruti Ertiga,Maruti,Ertiga,4,70000,Dealer,Diesel,Manual,1038372,24.52,910000
Maruti Ertiga,Maruti,Ertiga,4,65000,Dealer,Diesel,Manual,1038372,24.52,1000000
Maruti Ertiga,Maruti,Ertiga,4,60000,Dealer,Diesel,Manual,1038372,25.47,855000
Maruti Ertiga,Maruti,Ertiga,4,19000,Dealer,Diesel,Manual,1038372,24.52,875000
Maruti Ertiga,Maruti,Ertiga,4,35000,Dealer,Diesel,Manual,1038372,24.52,875000
Maruti Ertiga,Maruti,Ertiga,4,77900,Dealer,Diesel,Manual,1038372,24.2,875000
Maruti Ertiga,Maruti,Ertiga,4,19000,Dealer,Diesel,Manual,1038372,24.52,895000
Maruti Ertiga,Maruti,Ertiga,4,49000,Dealer,Diesel,Manual,1038372,24.52,925000
Maruti Ertiga,Maruti,Ertiga,4,23000,Dealer,Diesel,Manual,1038372,25.47,899000
Maruti Ertiga,Maruti,Ertiga,4,51000,Dealer,Diesel,Manual,1038372,25.47,835000
Maruti Ertiga,Maruti,Ertiga,4,62000,Dealer,Diesel,Manual,1038372,24.52,795000
Maruti Ertiga,Maruti,Ertiga,4,79000,Dealer,Diesel,Manual,1038372,20.77,850000
Maruti Ertiga,Maruti,Ertiga,4,50000,Dealer,Diesel,Manual,1038372,24.52,710000
Maruti Ertiga,Maruti,Ertiga,4,44000,Dealer,Diesel,Manual,1038372,24.52,725000
Maruti Ertiga,Maruti,Ertiga,4,63001,Dealer,Diesel,Manual,1038372,24.52,725000
Maruti Ertiga,Maruti,Ertiga,4,63000,Dealer,Diesel,Manual,1038372,24.2,725000
Maruti Ertiga,Maruti,Ertiga,4,70000,Dealer,Diesel,Manual,1038372,24.52,690000
Maruti Ertiga,Maruti,Ertiga,4,34000,Dealer,Diesel,Manual,1038372,24.52,885000
Maruti Ertiga,Maruti,Ertiga,4,50000,Dealer,Diesel,Manual,1038372,24.2,740000
Maruti Ertiga,Maruti,Ertiga,4,51234,Dealer,Diesel,Manual,1038372,24.52,881000
Maruti Ertiga,Maruti,Ertiga,4,68000,Dealer,Diesel,Manual,1038372,24.52,900000
Maruti Ertiga,Maruti,Ertiga,4,19000,Dealer,Diesel,Manual,1038372,24.52,925000
Maruti Ertiga,Maruti,Ertiga,4,41000,Dealer,Petrol,Manual,1034000,16.02,695000
Maruti Ertiga,Maruti,Ertiga,4,39000,Dealer,Petrol,Manual,1038372,17.5,775000
Maruti Ertiga,Maruti,Ertiga,4,45000,Dealer,Petrol,Manual,1038372,17.5,760000
Maruti Ertiga,Maruti,Ertiga,4,84900,Dealer,Petrol,Manual,1060500,17.5,800000
Maruti Ertiga,Maruti,Ertiga,4,28596,Dealer,Petrol,Manual,1038372,17.5,775000
Maruti Ertiga,Maruti,Ertiga,4,24000,Dealer,Petrol,Manual,1061500,19.01,825000
Maruti Ertiga,Maruti,Ertiga,4,40000,Dealer,Petrol,Manual,1038372,16.02,675000
Maruti Ertiga,Maruti,Ertiga,4,50000,Dealer,Petrol,Manual,1034000,19.34,750000
Maruti Ertiga,Maruti,Ertiga,4,2100,Dealer,Petrol,Manual,1034000,19.01,725000
Maruti Ertiga,Maruti,Ertiga,4,40000,Dealer,Petrol,Manual,1034000,19.34,750000
Maruti Ertiga,Maruti,Ertiga,4,45000,Dealer,Petrol,Manual,1034000,19.34,745000
Maruti Ertiga,Maruti,Ertiga,4,21000,Dealer,Petrol,Manual,1034000,16.02,720000
Maruti Ertiga,Maruti,Ertiga,4,30900,Individual,CNG,Manual,1023000,17.5,820000
Maruti Ertiga,Maruti,Ertiga,4,50000,Individual,Diesel,Manual,1038372,24.52,700000
Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Diesel,Manual,1038372,24.52,865000
Maruti Ertiga,Maruti,Ertiga,4,100000,Individual,Diesel,Manual,1038372,24.52,800000
Maruti Ertiga,Maruti,Ertiga,4,35000,Individual,Diesel,Manual,1038372,24.52,950000
Maruti Ertiga,Maruti,Ertiga,4,65000,Individual,Diesel,Manual,1038372,24.52,950000
Maruti Ertiga,Maruti,Ertiga,4,60000,Individual,Diesel,Manual,1038372,24.52,800000
Maruti Ertiga,Maruti,Ertiga,4,60000,Individual,Diesel,Manual,1038372,24.52,800000
Maruti Ertiga,Maruti,Ertiga,4,80000,Individual,Diesel,Manual,1038372,24.52,725000
Maruti Ertiga,Maruti,Ertiga,4,50000,Individual,Diesel,Manual,1038372,24.52,800000
Maruti Ertiga,Maruti,Ertiga,4,63000,Individual,Diesel,Manual,1038372,24.52,750000
Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Petrol,Automatic,1038500,17.03,780000
Maruti Ertiga,Maruti,Ertiga,4,25000,Individual,Petrol,Manual,1011000,17.5,630000
Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Petrol,Manual,1038500,17.5,820000
Maruti Ertiga,Maruti,Ertiga,4,18000,Individual,Petrol,Manual,1011000,17.5,675000
Maruti Ertiga,Maruti,Ertiga,4,95000,Individual,Petrol,Automatic,1028000,17.03,600000
Maruti Ertiga,Maruti,Ertiga,4,20000,Individual,Petrol,Manual,1106000,17.5,750000
Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Petrol,Automatic,1055500,17.03,720000
Maruti Ertiga,Maruti,Ertiga,4,45280,Dealer,CNG,Manual,1022000,17.5,775000
Maruti Ertiga,Maruti,Ertiga,4,38461,Dealer,CNG,Manual,1022000,26.8,790000
Maruti Ignis,Maruti,Ignis,4,59518,Dealer,Diesel,Manual,707430,26.8,530000
Maruti Ignis,Maruti,Ignis,4,32000,Dealer,Diesel,Manual,707430,26.8,545000
Maruti Ignis,Maruti,Ignis,4,26000,Dealer,Petrol,Manual,707430,20.89,490000
Maruti Ignis,Maruti,Ignis,4,33000,Dealer,Petrol,Automatic,707430,20.89,575000
Maruti Ignis,Maruti,Ignis,4,47063,Dealer,Petrol,Manual,726000,20.89,525000
Maruti Ignis,Maruti,Ignis,4,44827,Dealer,Petrol,Manual,710000,20.89,495000
Maruti Ignis,Maruti,Ignis,4,27726,Dealer,Petrol,Automatic,707430,20.89,565000
Maruti Ignis,Maruti,Ignis,4,22574,Dealer,Petrol,Automatic,707430,20.89,565000
Maruti Ignis,Maruti,Ignis,4,22000,Dealer,Petrol,Automatic,743500,20.89,570000
Maruti Ignis,Maruti,Ignis,4,54300,Dealer,Petrol,Manual,743500,20.89,525000
Maruti Ignis,Maruti,Ignis,4,30000,Dealer,Petrol,Manual,707430,20.89,550000
Maruti Ignis,Maruti,Ignis,4,15000,Dealer,Petrol,Manual,679500,20.89,475000
Maruti Ignis,Maruti,Ignis,4,15000,Dealer,Petrol,Manual,707000,20.89,575000
Maruti Ignis,Maruti,Ignis,4,30000,Dealer,Petrol,Manual,700500,20.89,465000
Maruti Ignis,Maruti,Ignis,4,32000,Dealer,Petrol,Manual,692000,20.89,465000
Maruti Ignis,Maruti,Ignis,4,29000,Dealer,Petrol,Manual,700500,20.89,520000
Maruti Ignis,Maruti,Ignis,4,15000,Dealer,Petrol,Manual,700500,20.89,545000
Maruti Ignis,Maruti,Ignis,4,29000,Dealer,Petrol,Manual,700500,20.89,520000
Maruti Ignis,Maruti,Ignis,4,35000,Dealer,Petrol,Manual,700500,20.89,510000
Maruti Ignis,Maruti,Ignis,4,35000,Dealer,Petrol,Manual,710500,20.89,575000
Maruti Ignis,Maruti,Ignis,4,24000,Dealer,Petrol,Automatic,726000,20.89,545000
Maruti Ignis,Maruti,Ignis,4,35318,Dealer,Petrol,Manual,731500,20.89,465000
Maruti Ignis,Maruti,Ignis,4,32334,Dealer,Petrol,Automatic,710000,20.89,550000
Maruti Ignis,Maruti,Ignis,4,80000,Individual,Diesel,Manual,707430,26.8,480000
Maruti Ignis,Maruti,Ignis,4,34000,Individual,Petrol,Manual,710500,20.89,449000
Maruti Ignis,Maruti,Ignis,4,30000,Individual,Petrol,Manual,726000,20.89,415000
Maruti Ignis,Maruti,Ignis,4,30000,Individual,Petrol,Manual,692000,20.89,500000
Maruti Ignis,Maruti,Ignis,4,43000,Individual,Petrol,Manual,687500,20.89,420000
Maruti Ignis,Maruti,Ignis,4,20000,Individual,Petrol,Automatic,743500,20.89,700000
Maruti Ignis,Maruti,Ignis,4,15000,Individual,Petrol,Manual,707500,20.89,450000
Maruti Ignis,Maruti,Ignis,4,2300,Individual,Petrol,Manual,707430,20.89,530000
Maruti Ignis,Maruti,Ignis,4,8600,Individual,Petrol,Manual,692000,20.89,600000
Maruti Ignis,Maruti,Ignis,4,8000,Individual,Petrol,Manual,705500,20.89,420000
Maruti Ignis,Maruti,Ignis,4,22115,Individual,Petrol,Manual,679500,20.89,425000
Maruti Ignis,Maruti,Ignis,4,60000,Individual,Petrol,Manual,710500,20.89,530000
Maruti Ignis,Maruti,Ignis,4,34489,Dealer,Petrol,Automatic,700500,20.89,550000
Maruti Swift,Maruti,Swift,4,68791,Dealer,Diesel,Manual,774672,25.2,510000
Maruti Swift,Maruti,Swift,4,45000,Dealer,Diesel,Manual,774672,28.4,560000
Maruti Swift,Maruti,Swift,4,95079,Dealer,Diesel,Manual,774672,25.2,610000
Maruti Swift,Maruti,Swift,4,58832,Dealer,Diesel,Manual,774672,25.2,675000
Maruti Swift,Maruti,Swift,4,64874,Dealer,Diesel,Manual,774672,25.2,635000
Maruti Swift,Maruti,Swift,4,70000,Dealer,Diesel,Manual,774672,25.2,630000
Maruti Swift,Maruti,Swift,4,85000,Dealer,Diesel,Manual,774672,22.9,615000
Maruti Swift,Maruti,Swift,4,50000,Dealer,Diesel,Manual,774672,28.4,680000
Maruti Swift,Maruti,Swift,4,56145,Dealer,Diesel,Manual,774672,28.4,659000
Maruti Swift,Maruti,Swift,4,62000,Dealer,Diesel,Manual,774672,28.4,575000
Maruti Swift,Maruti,Swift,4,50000,Dealer,Diesel,Manual,774672,28.4,650000
Maruti Swift,Maruti,Swift,4,38991,Dealer,Diesel,Manual,774672,25.2,670000
Maruti Swift,Maruti,Swift,4,91000,Dealer,Diesel,Manual,774672,28.4,725000
Maruti Swift,Maruti,Swift,4,75823,Dealer,Diesel,Manual,774672,28.4,635000
Maruti Swift,Maruti,Swift,4,59000,Dealer,Diesel,Manual,774672,28.4,700000
Maruti Swift,Maruti,Swift,4,47000,Dealer,Diesel,Manual,774672,28.4,535000
Maruti Swift,Maruti,Swift,4,95000,Dealer,Diesel,Manual,774672,28.4,615000
Maruti Swift,Maruti,Swift,4,49649,Dealer,Diesel,Manual,774672,25.2,645000
Maruti Swift,Maruti,Swift,4,58000,Dealer,Diesel,Manual,774672,25.2,625000
Maruti Swift,Maruti,Swift,4,62904,Dealer,Diesel,Manual,774672,28.4,700000
Maruti Swift,Maruti,Swift,4,59844,Dealer,Diesel,Automatic,774672,28.4,675000
Maruti Swift,Maruti,Swift,4,28000,Dealer,Diesel,Manual,774672,25.2,710000
Maruti Swift,Maruti,Swift,4,54114,Dealer,Diesel,Manual,774672,28.4,596000
Maruti Swift,Maruti,Swift,4,28321,Dealer,Petrol,Manual,781000,16.6,511000
Maruti Swift,Maruti,Swift,4,27876,Dealer,Petrol,Manual,781000,20.4,491000
Maruti Swift,Maruti,Swift,4,55000,Dealer,Petrol,Manual,774672,20.4,450000
Maruti Swift,Maruti,Swift,4,36000,Dealer,Petrol,Manual,786000,21.21,575000
Maruti Swift,Maruti,Swift,4,14000,Dealer,Petrol,Manual,786000,20.4,500000
Maruti Swift,Maruti,Swift,4,10000,Dealer,Petrol,Manual,786000,21.21,550000
Maruti Swift,Maruti,Swift,4,21000,Dealer,Petrol,Manual,780500,20.4,495000
Maruti Swift,Maruti,Swift,4,45000,Dealer,Petrol,Manual,779500,16.1,568000
Maruti Swift,Maruti,Swift,4,52920,Dealer,Petrol,Manual,799500,21.21,638000
Maruti Swift,Maruti,Swift,4,48148,Dealer,Petrol,Manual,780500,18.6,520000
Maruti Swift,Maruti,Swift,4,27000,Dealer,Petrol,Manual,774672,20.4,570000
Maruti Swift,Maruti,Swift,4,22400,Dealer,Petrol,Manual,751000,20.4,435000
Maruti Swift,Maruti,Swift,4,43733,Dealer,Petrol,Manual,751000,20.4,489000
Maruti Swift,Maruti,Swift,4,40000,Dealer,Petrol,Manual,751000,22,515000
Maruti Swift,Maruti,Swift,4,51234,Dealer,Petrol,Manual,751000,20.4,445000
Maruti Swift,Maruti,Swift,4,60000,Dealer,Petrol,Manual,751000,22,480000
Maruti Swift,Maruti,Swift,4,19072,Dealer,Petrol,Manual,786000,22,499000
Maruti Swift,Maruti,Swift,4,47050,Dealer,Petrol,Manual,786000,21.21,530000
Maruti Swift,Maruti,Swift,4,37000,Dealer,Petrol,Manual,797000,20.4,565000
Maruti Swift,Maruti,Swift,4,25000,Dealer,Petrol,Manual,834500,20.4,625000
Maruti Swift,Maruti,Swift,4,28000,Dealer,Petrol,Manual,834500,20.4,629000
Maruti Swift,Maruti,Swift,4,25000,Dealer,Petrol,Manual,786000,20.4,415000
Maruti Swift,Maruti,Swift,4,11707,Dealer,Petrol,Manual,774672,21.21,650000
Maruti Swift,Maruti,Swift,4,19000,Dealer,Petrol,Manual,834500,20.4,625000
Maruti Swift,Maruti,Swift,4,90000,Individual,Diesel,Manual,774672,28.4,620000
Maruti Swift,Maruti,Swift,4,80000,Individual,Diesel,Manual,774672,28.4,550000
Maruti Swift,Maruti,Swift,4,40000,Individual,Diesel,Manual,774672,25.2,650000
Maruti Swift,Maruti,Swift,4,100000,Individual,Diesel,Manual,774672,25.2,620000
Maruti Swift,Maruti,Swift,4,55000,Individual,Diesel,Manual,774672,25.2,545000
Maruti Swift,Maruti,Swift,4,64000,Individual,Diesel,Manual,774672,28.4,580000
Maruti Swift,Maruti,Swift,4,100000,Individual,Diesel,Manual,774672,28.4,580000
Maruti Swift,Maruti,Swift,4,50000,Individual,Diesel,Manual,774672,28.4,555000
Maruti Swift,Maruti,Swift,4,60000,Individual,Diesel,Manual,774672,28.4,390000
Maruti Swift,Maruti,Swift,4,49437,Individual,Diesel,Manual,774672,25.2,435000
Maruti Swift,Maruti,Swift,4,90000,Individual,Diesel,Manual,774672,25.2,515000
Maruti Swift,Maruti,Swift,4,83000,Individual,Diesel,Manual,774672,25.2,630000
Maruti Swift,Maruti,Swift,4,80000,Individual,Diesel,Manual,774672,25.2,630000
Maruti Swift,Maruti,Swift,4,70000,Individual,Diesel,Manual,774672,25.2,600000
Maruti Swift,Maruti,Swift,4,50000,Individual,Diesel,Manual,774672,28.4,500000
Maruti Swift,Maruti,Swift,4,60000,Individual,Petrol,Manual,771500,22,445000
Maruti Swift,Maruti,Swift,4,34000,Individual,Petrol,Manual,751000,20.4,455000
Maruti Swift,Maruti,Swift,4,14838,Individual,Petrol,Manual,751500,22,525000
Maruti Swift,Maruti,Swift,4,30000,Individual,Petrol,Manual,786000,22,520000
Maruti Swift,Maruti,Swift,4,18600,Individual,Petrol,Manual,780500,20.4,562000
Maruti Swift,Maruti,Swift,4,90000,Individual,Petrol,Manual,774672,22,450000
Maruti Swift,Maruti,Swift,4,30000,Individual,Petrol,Manual,752000,22,460000
Maruti Swift,Maruti,Swift,4,40000,Individual,Petrol,Manual,785000,21.21,540000
Maruti Swift,Maruti,Swift,4,75000,Individual,Petrol,Manual,756500,20.4,475000
Maruti Swift,Maruti,Swift,4,5000,Individual,Petrol,Manual,771500,20.4,570000
Maruti Swift,Maruti,Swift,4,30000,Individual,Petrol,Manual,779500,20.4,435000
Maruti Swift,Maruti,Swift,4,5743,Dealer,Petrol,Manual,751000,20.4,500000
Maruti Swift Dzire,Maruti,Swift Dzire,4,28860,Dealer,Diesel,Manual,832947,23.4,520000
Maruti Swift Dzire,Maruti,Swift Dzire,4,74014,Dealer,Diesel,Manual,832947,28.4,669000
Maruti Swift Dzire,Maruti,Swift Dzire,4,36000,Dealer,Diesel,Manual,832947,19.3,600000
Maruti Swift Dzire,Maruti,Swift Dzire,4,124000,Dealer,Diesel,Manual,832947,23.4,590000
Maruti Swift Dzire,Maruti,Swift Dzire,4,60000,Dealer,Diesel,Automatic,832947,28.4,750000
Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Dealer,Diesel,Manual,832947,19.3,730000
Maruti Swift Dzire,Maruti,Swift Dzire,4,9691,Dealer,Diesel,Manual,832947,28.4,822000
Maruti Swift Dzire,Maruti,Swift Dzire,4,77000,Dealer,Diesel,Manual,832947,19.3,700000
Maruti Swift Dzire,Maruti,Swift Dzire,4,51306,Dealer,Diesel,Manual,832947,23.4,650000
Maruti Swift Dzire,Maruti,Swift Dzire,4,60852,Dealer,Diesel,Manual,832947,19.3,725000
Maruti Swift Dzire,Maruti,Swift Dzire,4,32000,Dealer,Diesel,Automatic,832947,28.4,785000
Maruti Swift Dzire,Maruti,Swift Dzire,4,56000,Dealer,Diesel,Manual,832947,26.59,651000
Maruti Swift Dzire,Maruti,Swift Dzire,4,48518,Dealer,Diesel,Manual,832947,19.3,725000
Maruti Swift Dzire,Maruti,Swift Dzire,4,77000,Dealer,Diesel,Manual,832947,26.59,750000
Maruti Swift Dzire,Maruti,Swift Dzire,4,29000,Dealer,Diesel,Manual,832947,28.4,750000
Maruti Swift Dzire,Maruti,Swift Dzire,4,51000,Dealer,Diesel,Manual,832947,26.59,700000
Maruti Swift Dzire,Maruti,Swift Dzire,4,32000,Dealer,Diesel,Automatic,832947,28.4,785000
Maruti Swift Dzire,Maruti,Swift Dzire,4,49000,Dealer,Diesel,Manual,832947,19.3,715000
Maruti Swift Dzire,Maruti,Swift Dzire,4,60000,Dealer,Diesel,Manual,832947,26.59,725000
Maruti Swift Dzire,Maruti,Swift Dzire,4,56352,Dealer,Diesel,Automatic,832947,28.4,750000
Maruti Swift Dzire,Maruti,Swift Dzire,4,79874,Dealer,Diesel,Automatic,832947,28.4,650000
Maruti Swift Dzire,Maruti,Swift Dzire,4,75000,Dealer,Diesel,Manual,832947,23.4,745000
Maruti Swift Dzire,Maruti,Swift Dzire,4,56494,Dealer,Diesel,Manual,832947,28.4,850000
Maruti Swift Dzire,Maruti,Swift Dzire,4,50948,Dealer,Diesel,Automatic,832947,26.59,680000
Maruti Swift Dzire,Maruti,Swift Dzire,4,17637,Dealer,Diesel,Automatic,832947,28.4,790000
Maruti Swift Dzire,Maruti,Swift Dzire,4,45000,Dealer,Diesel,Manual,832947,19.3,525000
Maruti Swift Dzire,Maruti,Swift Dzire,4,50907,Dealer,Diesel,Automatic,832947,26.59,680000
Maruti Swift Dzire,Maruti,Swift Dzire,4,38000,Dealer,Diesel,Manual,832947,26.59,585000
Maruti Swift Dzire,Maruti,Swift Dzire,4,25000,Dealer,Diesel,Manual,832947,28.4,650000
Maruti Swift Dzire,Maruti,Swift Dzire,4,59000,Dealer,Diesel,Automatic,832947,28.4,675000
Maruti Swift Dzire,Maruti,Swift Dzire,4,60000,Dealer,Diesel,Automatic,832947,28.4,600000
Maruti Swift Dzire,Maruti,Swift Dzire,4,63452,Dealer,Diesel,Automatic,832947,28.4,695000
Maruti Swift Dzire,Maruti,Swift Dzire,4,77500,Dealer,Diesel,Manual,832947,28.4,525000
Maruti Swift Dzire,Maruti,Swift Dzire,4,48000,Dealer,Diesel,Automatic,832947,28.4,650000
Maruti Swift Dzire,Maruti,Swift Dzire,4,60000,Dealer,Diesel,Automatic,832947,28.4,690000
Maruti Swift Dzire,Maruti,Swift Dzire,4,30000,Dealer,Diesel,Manual,832947,28.4,650000
Maruti Swift Dzire,Maruti,Swift Dzire,4,27000,Dealer,Diesel,Manual,832947,28.4,875000
Maruti Swift Dzire,Maruti,Swift Dzire,4,41000,Dealer,Diesel,Manual,832947,26.59,470000
Maruti Swift Dzire,Maruti,Swift Dzire,4,23600,Dealer,Diesel,Automatic,832947,28.4,775000
Maruti Swift Dzire,Maruti,Swift Dzire,4,75000,Dealer,Diesel,Manual,832947,28.4,395000
Maruti Swift Dzire,Maruti,Swift Dzire,4,79224,Dealer,Diesel,Automatic,832947,28.4,750000
Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Dealer,Diesel,Automatic,832947,28.4,825000
Maruti Swift Dzire,Maruti,Swift Dzire,4,30798,Dealer,Diesel,Automatic,832947,28.4,835000
Maruti Swift Dzire,Maruti,Swift Dzire,4,30000,Dealer,Petrol,Automatic,824000,21.21,690000
Maruti Swift Dzire,Maruti,Swift Dzire,4,46122,Dealer,Petrol,Automatic,830500,22,650000
Maruti Swift Dzire,Maruti,Swift Dzire,4,81000,Dealer,Petrol,Manual,875000,20.85,625000
Maruti Swift Dzire,Maruti,Swift Dzire,4,31000,Dealer,Petrol,Manual,856000,20.85,650000
Maruti Swift Dzire,Maruti,Swift Dzire,4,23000,Dealer,Petrol,Manual,825000,20.85,525000
Maruti Swift Dzire,Maruti,Swift Dzire,4,19843,Dealer,Petrol,Automatic,839000,22,620000
Maruti Swift Dzire,Maruti,Swift Dzire,4,55000,Dealer,Petrol,Automatic,824000,21.21,590000
Maruti Swift Dzire,Maruti,Swift Dzire,4,26000,Dealer,Petrol,Automatic,824000,18.5,645000
Maruti Swift Dzire,Maruti,Swift Dzire,4,25000,Dealer,Petrol,Automatic,824000,22,610000
Maruti Swift Dzire,Maruti,Swift Dzire,4,37001,Dealer,Petrol,Manual,824000,21.21,599000
Maruti Swift Dzire,Maruti,Swift Dzire,4,10000,Dealer,Petrol,Manual,824000,21.21,675000
Maruti Swift Dzire,Maruti,Swift Dzire,4,48000,Dealer,Petrol,Manual,634500,19,475000
Maruti Swift Dzire,Maruti,Swift Dzire,4,82000,Dealer,Petrol,Manual,824000,20.85,390000
Maruti Swift Dzire,Maruti,Swift Dzire,4,52000,Dealer,Petrol,Manual,913000,20.85,690000
Maruti Swift Dzire,Maruti,Swift Dzire,4,58000,Dealer,Petrol,Manual,913000,20.85,725000
Maruti Swift Dzire,Maruti,Swift Dzire,4,28221,Dealer,Petrol,Manual,875000,22,680000
Maruti Swift Dzire,Maruti,Swift Dzire,4,8000,Dealer,Petrol,Manual,862000,22,645000
Maruti Swift Dzire,Maruti,Swift Dzire,4,53154,Dealer,Petrol,Manual,913000,17.5,725000
Maruti Swift Dzire,Maruti,Swift Dzire,4,21000,Dealer,Petrol,Manual,862000,20.85,650000
Maruti Swift Dzire,Maruti,Swift Dzire,4,39500,Dealer,Petrol,Automatic,832947,22,725000
Maruti Swift Dzire,Maruti,Swift Dzire,4,11437,Dealer,Petrol,Automatic,913000,18.5,699000
Maruti Swift Dzire,Maruti,Swift Dzire,4,46000,Dealer,Petrol,Automatic,832947,21.21,550000
Maruti Swift Dzire,Maruti,Swift Dzire,4,3700,Dealer,Petrol,Automatic,862000,21.21,745000
Maruti Swift Dzire,Maruti,Swift Dzire,4,42000,Dealer,Petrol,Manual,824000,22,575000
Maruti Swift Dzire,Maruti,Swift Dzire,4,110000,Individual,CNG,Manual,718000,19,450000
Maruti Swift Dzire,Maruti,Swift Dzire,4,120000,Individual,CNG,Manual,718000,19,525000
Maruti Swift Dzire,Maruti,Swift Dzire,4,70000,Individual,Diesel,Manual,832947,26.59,560000
Maruti Swift Dzire,Maruti,Swift Dzire,4,25000,Individual,Diesel,Automatic,832947,28.4,850000
Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,832947,28.4,680000
Maruti Swift Dzire,Maruti,Swift Dzire,4,22000,Individual,Diesel,Manual,832947,28.4,750000
Maruti Swift Dzire,Maruti,Swift Dzire,4,20000,Individual,Diesel,Manual,832947,28.4,700000
Maruti Swift Dzire,Maruti,Swift Dzire,4,100000,Individual,Diesel,Manual,832947,26.59,450000
Maruti Swift Dzire,Maruti,Swift Dzire,4,107000,Individual,Diesel,Manual,832947,28.4,490000
Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,832947,28.4,900000
Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,832947,28.4,680000
Maruti Swift Dzire,Maruti,Swift Dzire,4,80000,Individual,Diesel,Automatic,832947,28.4,610000
Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Individual,Diesel,Manual,832947,28.4,750000
Maruti Swift Dzire,Maruti,Swift Dzire,4,72000,Individual,Diesel,Manual,832947,26.59,720000
Maruti Swift Dzire,Maruti,Swift Dzire,4,25000,Individual,Diesel,Manual,832947,28.4,754000
Maruti Swift Dzire,Maruti,Swift Dzire,4,120000,Individual,Diesel,Manual,832947,28.4,560000
Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,832947,28.4,700000
Maruti Swift Dzire,Maruti,Swift Dzire,4,110000,Individual,Diesel,Manual,832947,23.4,550000
Maruti Swift Dzire,Maruti,Swift Dzire,4,70000,Individual,Diesel,Manual,832947,28.4,690000
Maruti Swift Dzire,Maruti,Swift Dzire,4,48300,Individual,Diesel,Manual,832947,28.4,350000
Maruti Swift Dzire,Maruti,Swift Dzire,4,70000,Individual,Diesel,Manual,832947,28.4,670000
Maruti Swift Dzire,Maruti,Swift Dzire,4,115000,Individual,Diesel,Manual,832947,28.4,600000
Maruti Swift Dzire,Maruti,Swift Dzire,4,90000,Individual,Diesel,Manual,832947,28.4,700000
